key,translation,locale
quote_approval_widget.cart.success_message.approved,Request from %first_name% %last_name% was successfully approved,en_US
quote_approval_widget.cart.success_message.declined,Request from %first_name% %last_name% was successfully declined,en_US
quote_approval_widget.cart.success_message.canceled,Request from %first_name% %last_name% was successfully canceled,en_US
quote_approval.create.cart_cant_be_sent_for_approval,Cart can't be sent for approval.,en_US
quote_approval.create.cant_send_for_approve_empty_quote,Empty cart can't be sent for approval.,en_US
persistent_cart.quote.label.locked_cart,"The cart is locked and cart editing is disabled. To unlock the cart, click",en_US
persistent_cart.quote.label.locked_cart.by_quote_request,"The cart is locked by a request for quote and cart editing is disabled. To unlock the cart, click",en_US
persistent_cart.quote.label.locked_cart.by_quote_approval,"The cart is locked by a quote approval process and cart editing is disabled. To unlock the cart, click",en_US
persistent_cart.quote.label.discarded_locked_cart,Your current modifications will be discarded.,en_US
persistent_cart.quote.button.reset_lock,Reset lock,en_US
cart_page.quote.reset_lock.success,Shopping Cart lock was successfully reset.,en_US
cart_page.quote.label.locked_cart,Locked Cart,en_US
quote_request_widget.request_for_quote,Request a Quote,en_US
quote_request_widget.request_for_quote.list.title,Quote Requests,en_US
quote_request_page.quote_request,Quote Request,en_US
quote_request_page.quote_request.create,Create,en_US
quote_request_page.quote_request_version.created,The Quote Request has got a new version.,en_US
quote_request_page.quote_request.submit,Submit Request,en_US
quote_request_page.quote_request.metadata.label.note,Notes,en_US
quote_request_page.quote_request.metadata.label.delivery_date,Do not ship later than,en_US
quote_request_page.quote_request.metadata.label.purchase_order_number,Purchase order number,en_US
quote_request_page.quote_request.violations.invalid_date,This date should be greater than current date.,en_US
quote_request_page.quote_request.created,A Quote request was created successfully.,en_US
quote_request_page.quote_request.list.reference,#Reference,en_US
quote_request_page.quote_request.list.company,Company,en_US
quote_request_page.quote_request.list.business_unit,Business unit,en_US
quote_request_page.quote_request.list.owner,Owner,en_US
quote_request_page.quote_request.list.total,Total,en_US
quote_request_page.quote_request.list.date,Date,en_US
quote_request_page.quote_request.list.status,Status,en_US
quote_request_page.quote_request.list.actions,Actions,en_US
quote_request_page.quote_request.labels.date,Date,en_US
quote_request_page.quote_request.labels.status,Status,en_US
quote_request_page.quote_request.labels.valid_till,Valid Till,en_US
quote_request_page.quote_request.labels.show_latest_version,Show latest version to customer,en_US
quote_request_page.quote_request.labels.latest_version_is_hidden,The latest version is hidden from the customer,en_US
quote_request_page.quote_request.labels.latest_version_is_visible,The latest version is visible to the customer,en_US
quote_request_page.quote_request.labels.history,History,en_US
quote_request_page.quote_request.labels.customer,Customer,en_US
quote_request_page.quote_request.labels.company,Company,en_US
quote_request_page.quote_request.labels.business_unit,Business unit,en_US
quote_request_page.quote_request.labels.information,Quote Request Information,en_US
quote_request_page.quote_request.labels.version_information,Version Information,en_US
quote_request_page.quote_request.actions.view,View,en_US
quote_request_page.quote_request.actions.cancel,Cancel,en_US
quote_request_page.quote_request.actions.cancel_changes,Cancel,en_US
quote_request_page.quote_request.actions.save,Save,en_US
quote_request_page.quote_request.actions.back_to_list,Back to List,en_US
quote_request_page.quote_request.actions.back_to_view,Back to View,en_US
quote_request_page.quote_request.actions.send_to_customer,Send to Customer,en_US
quote_request_page.quote_request.actions.send_to_agent,Send to Agent,en_US
quote_request_page.quote_request.actions.save_and_back_to_edit,Save and Back to Edit,en_US
quote_request_page.quote_request.actions.convert_to_cart,Convert to Cart,en_US
quote_request_page.quote_request.actions.revise,Revise,en_US
quote_request_page.quote_request.actions.edit,Edit,en_US
quote_request_page.quote_request.actions.edit_items,Edit Items,en_US
quote_request_page.quote_request.view.empty,You do not have any quote requests yet.,en_US
quote_request_page.quote_request.updated,The Quote request has been updated successfully.,en_US
quote_request_page.quote_request.sent_to_customer,The Quote request has been sent to customer successfully.,en_US
quote_request_page.quote_request.sent_to_user,The Quote request was successfully sent to the agent for processing.,en_US
quote_request_page.quote_request.use_default_price,Use default price,en_US
quote_request_page.quote_request.converted_to_cart,The Quote request was converted to cart successfully.,en_US
quote_request_page.quote_request.edit_items_confirm,"You are editing Quote Request <a href=""%link%"">%reference%</a> if you will leave it, all changes will be dropped.",en_US
quote_request_page.quote_request.source_price_changes_forbidden,"You can't edit prices in this Quote Request, because it's invalid.",en_US
quote_request.status.waiting,Waiting,en_US
quote_request.status.in-progress,In Progress,en_US
quote_request.status.ready,Ready,en_US
quote_request.status.canceled,Canceled,en_US
quote_request.status.closed,Closed,en_US
quote_request.status.draft,Draft,en_US
quote_request.validation.success.canceled,The Quote request was canceled successfully.,en_US
quote_request.validation.converted_to_cart.success,The Quote request was converted to cart successfully.,en_US
quote_request.validation.error.not_exists,This Quote Request does not exist.,en_US
quote_request.validation.error.wrong_status,Wrong Quote Request status for this operation.,en_US
quote_request.validation.error.company_user_not_found,Company User not found.,en_US
quote_request.validation.error.empty_cart,A Quote request can't be created from an empty cart.,en_US
quote_request.checkout.validation.error.version_not_found,The Quote Request Version is not found.,en_US
quote_request.checkout.validation.error.not_found,Quote Request not found.,en_US
quote_request.checkout.validation.error.wrong_status,The Quote Request is in a wrong status at the moment.,en_US
quote_request.checkout.validation.error.wrong_version,The version of Quote Request for this cart is outdated.,en_US
quote_request.checkout.validation.error.wrong_valid_until,Quote Request from which this cart was created is not valid anymore.,en_US
quote_request.checkout.convert.error.wrong_valid_until,The Quote Request is not valid anymore.,en_US
quote_request.update.validation.error.wrong_valid_until,The validity date of this Quote Request is already passed. Please change the date to send to the customer.,en_US
quote_request.update.validation.concurrent,The Quote Request could not be updated due to parallel-customer interaction.,en_US
agent.account.overview,Overview,en_US
agent.account.quote_request,Requests for Quote,en_US
agent.account.page_title,Agent,en_US
agent.account.profile_data,Agent Profile,en_US
quote_request_agent_widget.quote_request,Quote Request,en_US
quote_request_agent_widget.items,Items,en_US
quote_request_agent_widget.no_request_created,You do not have any quote requests yet.,en_US
quote_request_agent_widget.create_new_request,New Quote Request,en_US
quote_request_agent_widget.view_all_requests,View all requests,en_US
quote_request_agent_widget.form.select_customer,Select a customer,en_US
quote_request_agent_page.form.invalid_price,Invalid price.,en_US
permission.name.PlaceOrderPermissionPlugin,Buy up to grand total (Requires “Send cart for approval”),en_US
permission.name.RequestQuoteApprovalPermissionPlugin,Send cart for approval (Requires “Buy up to grand total”),en_US
permission.name.ApproveQuotePermissionPlugin,Approve up to grand total,en_US
company_page.multi_currency_type.name.cent_amount.EUR,Cent Amount,en_US
company_page.multi_currency_type.name.cent_amount.CHF,Centime Amount,en_US
company_page.multi_currency_type.label,Configure permission,en_US
company_page.company_role_permission.permission_not_found_error,Permission was not found,en_US
company_page.company_role_permission.permission_save_error,Permission configuration has not been updated,en_US
company_page.company_role_permission.permission_save_success,Permission configuration has been updated,en_US
quote.validation.error.price_mode_is_missing,Price mode is missing,en_US
quote.validation.error.price_mode_is_incorrect,Price mode is incorrect,en_US
quote.validation.error.currency_is_missing,Currency is missing,en_US
quote.validation.error.currency_is_incorrect,Currency mode is incorrect,en_US
resource_share.activator.error.strategy_expects_logged_in_customer,Please login to access requested shared resource.,en_US
