key,translation,locale
customer.account.print_shopping_list.table.note,Примітка,uk_UA
customer.account.print_shopping_list.title.shopping_list_id,ID списку покупок,uk_UA
customer.account.print_shopping_list.title.shopping_list_name,Назва списку покупок,uk_UA
company.account.address.delete_confimation_page,Бізнес-підрозділи,uk_UA
company_page.address_delete_confirmation.title,Ви намагаєтеся видалити адресу,uk_UA
company_page.address_delete_confirmation.notification,Він належить до таких бізнес-підрозділів,uk_UA
company_page.address_delete_confirmation.delete_notification,Він буде видалений з усіх них.,uk_UA
label.button.submit,OK,uk_UA
label.button.cancel,Скасувати,uk_UA
company.account.create_address_information,Створити адресні дані,uk_UA
company.account.address,Адреса компанії,uk_UA
company.account.is_default,Кореневий,uk_UA
message.business_unit_address.create,Адресу бізнес-підрозділу '%address%' успішно створено.,uk_UA
message.business_unit_address.update,Адресу бізнес-підрозділу '%address%' успішно оновлено.,uk_UA
message.business_unit_address.delete,Адресу бізнес-підрозділу успішно видалено.,uk_UA
message.business_unit.create,Бізнес-підрозділ '%unit%' успішно створено.,uk_UA
message.business_unit.update,Бізнес-підрозділ '%unit%' успішно оновлено.,uk_UA
message.business_unit.delete,Бізнес-підрозділ '%unit%' успішно видалено.,uk_UA
message.submit_link,Ok!,uk_UA
company.business_unit.delete.message.text,Ви намагаєтеся видалити бізнес-підрозділ,uk_UA
company.account.choose_parent_company_business_unit,Виберіть батьківський бізнес-підрозділ,uk_UA
company.account.choose_parent_company_business_unit_placeholder,Назва батьківського бізнес-підрозділу,uk_UA
company.account,Корпоративний акаунт,uk_UA
company.account.form.fk_parent_company_bu.placeholder,Назва батьківського бізнес-підрозділу,uk_UA
company.account.address.delete.message.title,Попередження,uk_UA
company.account.address.delete.message.description,Ви намагаєтеся видалити адресу,uk_UA
company.account.address.delete.message.belongs,Він належить до таких бізнес-підрозділів,uk_UA
company.account.address.delete.message.all,Він буде видалений з усіх них,uk_UA
company.account.address.assign,Призначити адреси,uk_UA
company.account.address.assigned,Призначені адреси,uk_UA
company.account.address.unassigned,Непризначені адреси,uk_UA
company.account.address.assigned.empty,Немає призначених адрес,uk_UA
company.account.address.unassigned.empty,Немає непризначених адрес,uk_UA
product_discontinued_widget.note,Примітка,uk_UA
product_discontinued.super_attribute_discontinued,Знято з виробництва,uk_UA
product_discontinued.message.product_discontinued,"Товар знято з виробництва, виберіть альтернативний.",uk_UA
shopping_list.pre.check.product_discontinued,"Товар %sku% знято з виробництва, виберіть альтернативний.",uk_UA
cart.pre.check.product_discontinued,"Товар '%name%' знято з виробництва, виберіть альтернативний.",uk_UA
replacement_for_widget.replacement_for,Заміна для,uk_UA
product_alternative_widget.product_alternative,Альтернативні товари,uk_UA
product_alternative_widget.add_to_shopping_list,Додати до списку покупок,uk_UA
product_alternative_widget.alternative_for,Альтернатива для,uk_UA
product_alternative_widget.product_status.discontinued,Знято з виробництва,uk_UA
product_alternative_widget.show_all,Показати все,uk_UA
product_alternative_widget.not_applicable,Н/Д,uk_UA
place_order.pre_check.product_discontinued,"Товар '%name%' знято з виробництва, виберіть альтернативний",uk_UA
page.detail.volume_price.quantity,Кількість,uk_UA
page.detail.volume_price.price,Ціна,uk_UA
page.detail.volume_price,Ціни за обсяг,uk_UA
page.detail.volume_price.saving,Збереження,uk_UA
customer.order.canceledTotal,Скасована сума,uk_UA
customer.order.remunerationTotal,Загальна сума винагороди,uk_UA
customer.order.refundTotal,Сума повернення,uk_UA
packaging-units.recommendation.amount-min-violation,Вимоги до мінімальної кількості для товару не виконано,uk_UA
packaging-units.recommendation.amount-max-violation,Вимоги до максимальної кількості для товару не виконано,uk_UA
packaging-units.recommendation.amount-interval-violation,Вимоги до інтервалу кількості для товару не виконано,uk_UA
packaging_units.recommendation.suggestion,Бажаєте додати:,uk_UA
packaging_units.recommendation.between-units-info,Вибрана вами кількість перебуває між 2 базовими одиницями,uk_UA
packaging_units.cart.quantity,Кількість,uk_UA
packaging_units.cart.amount,Сума,uk_UA
packaging_units.cart.units,Одиниці,uk_UA
packaging_units.cart.item,Позиції,uk_UA
packaging_units.pdp.quantity,Кількість,uk_UA
packaging_units.pdp.amount,Сума,uk_UA
packaging_units.pdp.sales-units,Одиниці продажу,uk_UA
cart.pre.check.amount.min.failed,Вимоги до мінімальної кількості для товару з SKU '%sku%' не виконано.,uk_UA
cart.pre.check.amount.max.failed,Перевищено максимальну кількість для товару з SKU '%sku%'.,uk_UA
cart.pre.check.amount.interval.failed,Вимоги до інтервалу кількості для товару з SKU '%sku%' не виконано.,uk_UA
cart.pre.check.amount.is_not_variable.failed,Вимоги до кількості за замовчуванням для товару з SKU '%sku%' не виконано.,uk_UA
main_slider.btn.title,Купити зараз,uk_UA
show_more.btn.title,Огляд,uk_UA
main_slider_1.url,/en/office-furniture,uk_UA
main_slider_2.url,/en/stationery,uk_UA
main_slider_3.url,/en/office-equipment,uk_UA
company.account.company_role.delete.confirmation.warning,Попередження,uk_UA
company.account.company_role.delete.confirmation.trying_to_delete,Ви намагаєтеся видалити роль компанії,uk_UA
